EmployeeID,Age,Gender,MaritalStatus,Education,EducationField,Department,JobRole,JobLevel,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,MonthlyIncome,HourlyRate,DailyRate,PercentSalaryHike,DistanceFromHome,BusinessTravel,OverTime,NumCompaniesWorked,TotalWorkingYears,TrainingTimesLastYear,EnvironmentSatisfaction,JobSatisfaction,RelationshipSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,StockOptionLevel,Attrition,Over18,StandardHours
1319,38,Female,Married,1,Human Resources,IT,IT Manager,5,28,5,3,0,15825,98.91,791.28,10,21,Travel_Rarely,No,5,41,0,3,2,4,1,1,3,1,No,Y,80
1320,30,Male,Divorced,5,Other,IT,Software Engineer,4,6,3,0,2,14467.2,90.42,723.36,16,28,Travel_Frequently,No,4,6,1,1,4,1,3,3,4,0,No,Y,80
1321,35,Female,Single,1,Life Sciences,Research & Development,R&D Manager,5,11,3,1,8,22041,137.76,1102.08,5,1,Travel_Frequently,Yes,3,13,5,2,1,4,2,1,3,0,No,Y,80
1322,58,Male,Single,1,Marketing,Human Resources,Recruiter,3,22,7,3,8,14184,88.65,709.2,19,25,Travel_Frequently,No,3,26,2,3,3,2,1,3,4,1,No,Y,80
1323,54,Male,Single,4,Marketing,Research & Development,R&D Manager,3,27,1,1,2,14284.8,89.28,714.24,16,21,Travel_Frequently,No,8,29,2,3,1,2,1,1,3,2,No,Y,80
1324,54,Female,Married,4,Life Sciences,Human Resources,HR Associate,3,16,8,4,1,24625.8,153.91,1231.28,15,24,Travel_Rarely,Yes,4,25,3,3,1,2,3,1,3,3,No,Y,80
1325,44,Female,Married,5,Other,Research & Development,Lab Technician,3,16,8,1,0,18574.2,116.09,928.72,9,22,Travel_Rarely,No,7,26,2,4,4,4,4,3,3,1,No,Y,80
1326,30,Male,Single,5,Technical Degree,Research & Development,Lab Technician,5,25,3,3,7,36261,226.63,1813.04,6,1,Travel_Frequently,Yes,4,35,2,3,3,4,4,3,4,0,No,Y,80
1327,34,Male,Divorced,5,Marketing,Finance,Finance Manager,4,3,2,2,3,27847.2,174.05,1392.4,12,11,Travel_Rarely,Yes,7,16,3,3,1,4,3,1,3,1,No,Y,80
1328,47,Female,Married,2,Life Sciences,Human Resources,HR Manager,1,22,10,3,4,2214.6,13.84,110.72,20,30,Non-Travel,Yes,0,32,2,3,3,2,3,3,3,2,No,Y,80
1329,49,Female,Single,1,Technical Degree,IT,IT Manager,2,6,5,5,6,10554,65.96,527.68,21,2,Non-Travel,No,0,15,6,1,1,4,1,3,3,3,Yes,Y,80
1330,65,Female,Married,5,Marketing,Research & Development,Research Scientist,5,14,9,3,3,25215,157.59,1260.72,22,13,Travel_Rarely,Yes,1,27,0,3,1,1,1,3,3,1,No,Y,80
1331,28,Male,Married,2,Medical,Sales,Sales Executive,4,9,0,0,3,31771.2,198.57,1588.56,12,23,Travel_Rarely,No,3,24,4,1,2,1,2,4,3,0,No,Y,80
1332,55,Male,Married,3,Technical Degree,IT,Systems Administrator,4,24,7,6,6,14568,91.05,728.4,13,29,Travel_Rarely,Yes,8,31,2,1,2,3,2,4,3,3,No,Y,80
1333,41,Female,Married,1,Marketing,Finance,Finance Manager,5,6,6,2,6,35454,221.59,1772.72,18,14,Travel_Rarely,No,9,16,4,1,4,4,3,3,3,1,No,Y,80
1334,64,Female,Single,3,Marketing,Finance,Finance Manager,2,25,9,5,3,4204.8,26.28,210.24,15,11,Travel_Frequently,No,4,29,1,3,1,2,4,1,4,3,No,Y,80
1335,46,Female,Married,5,Life Sciences,Sales,Sales Manager,5,5,2,2,3,38685,241.78,1934.24,25,21,Non-Travel,Yes,4,17,4,4,2,2,1,2,3,1,No,Y,80
1336,25,Female,Married,1,Medical,IT,Software Engineer,4,29,4,4,7,24516,153.22,1225.76,12,2,Travel_Frequently,No,5,41,5,3,4,4,3,4,3,0,No,Y,80
1337,43,Female,Single,2,Technical Degree,Finance,Finance Manager,4,8,8,4,4,13245.6,82.78,662.24,18,30,Travel_Rarely,Yes,7,9,2,4,1,3,4,3,3,2,No,Y,80
1338,24,Male,Single,3,Medical,Sales,Sales Manager,5,13,7,4,7,41160,257.25,2058,8,28,Travel_Frequently,Yes,0,20,2,1,1,3,1,3,3,0,Yes,Y,80
1339,57,Female,Married,1,Human Resources,Sales,Sales Manager,3,6,2,2,6,17631,110.19,881.52,18,14,Non-Travel,Yes,2,21,5,1,3,2,2,2,3,0,No,Y,80
1340,53,Male,Single,1,Marketing,Research & Development,Research Scientist,5,2,2,2,2,28566,178.54,1428.32,25,25,Travel_Frequently,No,5,2,2,2,4,1,2,3,3,3,No,Y,80
1341,40,Male,Single,3,Human Resources,Research & Development,Research Scientist,3,30,0,0,7,25174.8,157.34,1258.72,16,4,Travel_Rarely,Yes,6,32,0,2,2,1,4,4,3,1,No,Y,80
1342,40,Male,Married,2,Medical,Sales,Sales Representative,2,2,2,2,2,7944,49.65,397.2,12,26,Travel_Rarely,Yes,6,15,3,3,4,1,2,2,3,0,No,Y,80
1343,43,Female,Divorced,1,Technical Degree,Research & Development,Lab Technician,4,10,5,5,2,21352.8,133.45,1067.6,19,5,Travel_Rarely,Yes,6,25,5,1,2,4,3,1,3,2,No,Y,80
1344,57,Female,Married,1,Technical Degree,IT,Systems Administrator,3,14,1,1,2,6053.4,37.83,302.64,21,3,Travel_Frequently,No,9,20,6,2,2,3,2,2,3,1,Yes,Y,80
1345,39,Female,Divorced,3,Other,IT,IT Manager,3,30,1,1,5,17550,109.69,877.52,6,29,Travel_Frequently,No,3,34,6,1,2,1,2,3,3,2,No,Y,80
1346,62,Female,Divorced,3,Other,Sales,Sales Manager,1,4,0,0,1,8816.4,55.1,440.8,25,29,Travel_Rarely,No,4,5,6,3,1,1,2,2,3,2,No,Y,80
1347,48,Male,Single,2,Life Sciences,Human Resources,HR Manager,3,22,4,3,7,24258.6,151.62,1212.96,6,1,Non-Travel,No,1,34,6,3,2,4,4,1,3,1,No,Y,80
1348,22,Female,Divorced,3,Technical Degree,Sales,Sales Executive,2,10,9,2,8,15768,98.55,788.4,12,28,Travel_Rarely,No,1,24,5,3,4,1,4,4,3,2,Yes,Y,80
1349,53,Male,Divorced,2,Other,IT,Systems Administrator,1,24,1,0,5,8288.4,51.8,414.4,16,29,Non-Travel,Yes,6,30,1,1,4,2,4,3,3,0,No,Y,80
1350,41,Female,Single,4,Marketing,Human Resources,HR Manager,2,23,5,3,5,11582.4,72.39,579.12,5,22,Travel_Frequently,No,5,23,4,3,4,2,1,4,3,2,No,Y,80
1351,50,Male,Single,5,Other,Research & Development,Lab Technician,1,24,2,2,1,2392.2,14.95,119.6,22,14,Non-Travel,Yes,1,24,4,2,4,1,1,3,4,0,No,Y,80
1352,63,Male,Married,1,Life Sciences,Research & Development,Research Scientist,4,22,6,2,8,5748,35.92,287.36,16,30,Non-Travel,No,7,37,6,4,1,1,3,4,3,3,No,Y,80
1353,28,Male,Divorced,3,Technical Degree,IT,Software Engineer,3,13,0,0,7,9565.2,59.78,478.24,25,11,Non-Travel,No,6,16,4,2,2,1,3,1,4,2,No,Y,80
1354,40,Female,Divorced,5,Other,IT,Systems Administrator,3,1,0,0,1,6721.2,42.01,336.08,18,15,Non-Travel,No,8,14,5,4,2,3,1,2,3,3,No,Y,80
1355,54,Female,Married,3,Technical Degree,Finance,Finance Manager,2,11,9,5,8,8433.6,52.71,421.68,11,18,Travel_Rarely,No,6,26,6,1,2,3,2,1,4,1,No,Y,80
1356,38,Female,Married,5,Life Sciences,Research & Development,Lab Technician,4,3,3,1,3,27813.6,173.83,1390.64,23,7,Travel_Rarely,No,3,4,1,1,2,4,2,1,3,3,No,Y,80
1357,45,Female,Single,2,Marketing,Human Resources,HR Associate,4,22,2,0,2,28322.4,177.02,1416.16,13,25,Non-Travel,No,4,37,4,1,1,2,2,4,3,1,No,Y,80
1358,29,Female,Married,2,Human Resources,Research & Development,Research Scientist,2,18,3,1,7,15076.8,94.23,753.84,19,17,Travel_Frequently,No,0,25,4,3,4,3,1,3,3,3,No,Y,80
1359,52,Female,Divorced,1,Technical Degree,Human Resources,HR Associate,1,29,2,2,3,4166.4,26.04,208.32,25,11,Travel_Rarely,No,3,31,0,3,4,3,1,2,4,3,No,Y,80
1360,54,Female,Single,2,Technical Degree,IT,IT Manager,3,14,10,5,6,9097.2,56.86,454.88,24,9,Travel_Rarely,Yes,9,17,3,4,4,1,3,3,3,2,No,Y,80
1361,39,Female,Single,1,Other,Sales,Sales Executive,3,4,4,4,4,21949.2,137.18,1097.44,11,12,Travel_Frequently,Yes,1,4,0,1,4,1,2,2,3,1,No,Y,80
1362,35,Female,Divorced,3,Human Resources,Sales,Sales Executive,1,10,7,0,3,4144.8,25.91,207.28,19,12,Travel_Frequently,Yes,1,23,2,2,4,2,3,3,4,2,No,Y,80
1363,22,Male,Single,1,Medical,Human Resources,Recruiter,3,25,6,2,2,23169.6,144.81,1158.48,12,19,Travel_Frequently,Yes,7,27,6,4,2,3,2,3,3,0,No,Y,80
1364,38,Female,Married,1,Other,Sales,Sales Representative,1,25,3,1,0,5539.8,34.62,276.96,23,25,Travel_Frequently,Yes,6,31,2,2,1,3,1,2,3,1,Yes,Y,80
1365,53,Male,Married,4,Life Sciences,Finance,Finance Manager,1,28,9,5,6,3687.6,23.05,184.4,7,17,Non-Travel,No,4,31,1,2,2,4,4,3,3,0,No,Y,80
1366,60,Female,Single,3,Technical Degree,Human Resources,Recruiter,1,14,10,1,5,8346.6,52.17,417.36,20,18,Travel_Rarely,Yes,5,19,5,3,2,2,1,1,3,0,No,Y,80
1367,58,Male,Divorced,5,Marketing,IT,Systems Administrator,3,3,3,0,1,9981,62.38,499.04,21,12,Non-Travel,No,9,9,4,1,3,2,4,3,3,0,No,Y,80
1368,28,Male,Married,3,Life Sciences,Research & Development,Research Scientist,5,28,8,4,4,27420,171.38,1371.04,24,17,Non-Travel,No,6,39,4,3,1,2,4,2,4,0,No,Y,80
1369,51,Female,Divorced,3,Human Resources,Sales,Sales Representative,3,30,4,1,5,9243,57.77,462.16,9,24,Travel_Rarely,Yes,1,33,1,1,3,2,2,1,3,1,No,Y,80
1370,40,Male,Single,5,Marketing,Sales,Sales Manager,2,4,4,4,2,10126.8,63.29,506.32,20,27,Travel_Rarely,Yes,2,4,1,3,2,3,2,2,3,3,No,Y,80
1371,52,Female,Married,1,Marketing,Research & Development,R&D Manager,2,20,10,7,6,16326,102.04,816.32,17,30,Travel_Frequently,No,0,35,3,2,1,1,4,3,3,2,No,Y,80
1372,23,Male,Single,2,Other,Sales,Sales Representative,1,0,0,0,0,3988.2,24.93,199.44,19,26,Travel_Rarely,No,4,5,3,3,3,1,4,2,3,3,No,Y,80
1373,36,Female,Divorced,5,Marketing,Research & Development,Research Scientist,5,21,1,1,8,34338,214.61,1716.88,11,30,Travel_Frequently,Yes,2,35,4,4,1,4,1,3,3,1,No,Y,80
1374,63,Female,Single,1,Human Resources,IT,IT Manager,3,18,3,1,1,24994.8,156.22,1249.76,18,22,Non-Travel,Yes,1,24,2,2,3,4,1,3,3,3,No,Y,80
1375,53,Male,Married,3,Life Sciences,IT,IT Manager,3,18,4,4,3,26668.8,166.68,1333.44,16,15,Travel_Frequently,No,6,22,6,1,2,1,3,3,3,2,No,Y,80
1376,39,Female,Divorced,2,Medical,Human Resources,Recruiter,3,10,1,1,3,24478.2,152.99,1223.92,6,24,Travel_Frequently,Yes,5,19,0,4,2,3,1,1,3,3,No,Y,80
1377,28,Female,Divorced,2,Technical Degree,Research & Development,Lab Technician,3,23,9,0,5,25245,157.78,1262.24,5,9,Travel_Rarely,No,3,38,1,2,2,3,2,4,4,3,No,Y,80
1378,24,Female,Divorced,2,Other,Research & Development,Research Scientist,5,3,2,1,3,9102,56.89,455.12,21,27,Non-Travel,Yes,5,12,5,4,3,2,1,1,4,3,No,Y,80
1379,37,Female,Married,2,Life Sciences,Sales,Sales Representative,5,26,3,3,1,6792,42.45,339.6,22,17,Travel_Frequently,Yes,3,27,6,4,3,3,1,1,3,0,No,Y,80
1380,37,Male,Divorced,4,Marketing,IT,Software Engineer,1,21,0,0,2,1865.4,11.66,93.28,21,5,Travel_Frequently,Yes,4,21,4,1,4,1,2,3,4,0,No,Y,80
1381,56,Female,Married,2,Medical,Sales,Sales Representative,5,19,9,7,0,16302,101.89,815.12,9,1,Travel_Frequently,Yes,4,34,2,2,2,3,3,2,3,3,No,Y,80
1382,23,Male,Married,4,Life Sciences,Sales,Sales Executive,3,3,3,1,3,13514.4,84.47,675.76,16,11,Non-Travel,No,9,12,1,1,4,2,2,2,3,2,No,Y,80
1383,30,Female,Divorced,1,Technical Degree,Finance,Financial Analyst,5,25,9,7,8,28311,176.94,1415.52,20,14,Travel_Frequently,No,5,27,1,4,4,1,2,2,3,0,No,Y,80
1384,61,Male,Married,2,Life Sciences,Human Resources,Recruiter,4,7,0,0,5,9396,58.73,469.84,23,9,Travel_Frequently,No,8,20,4,1,4,2,3,1,3,0,No,Y,80
1385,41,Female,Divorced,1,Medical,Sales,Sales Representative,4,25,5,5,3,27163.2,169.77,1358.16,8,25,Non-Travel,No,3,37,5,2,1,3,3,3,3,1,No,Y,80
1386,27,Female,Divorced,5,Marketing,Human Resources,HR Associate,4,7,7,5,6,22732.8,142.08,1136.64,5,5,Travel_Rarely,No,1,18,1,4,3,2,1,3,3,2,No,Y,80
1387,65,Male,Married,3,Marketing,Sales,Sales Representative,5,22,9,6,7,29001,181.26,1450.08,21,28,Non-Travel,Yes,2,25,6,1,1,4,2,1,4,0,No,Y,80
1388,53,Female,Single,1,Medical,Human Resources,HR Manager,1,22,7,5,7,6483,40.52,324.16,5,29,Travel_Frequently,Yes,0,31,4,4,4,4,1,4,3,2,Yes,Y,80
1389,30,Female,Married,3,Technical Degree,Sales,Sales Manager,3,18,8,6,7,6022.8,37.64,301.12,8,26,Travel_Rarely,Yes,8,32,3,1,2,2,2,3,3,0,No,Y,80
1390,36,Female,Single,4,Medical,Research & Development,Lab Technician,4,21,6,6,4,28420.8,177.63,1421.04,6,25,Travel_Rarely,Yes,4,28,4,1,4,4,2,3,3,1,No,Y,80
1391,40,Male,Divorced,1,Life Sciences,Research & Development,Research Scientist,1,16,6,4,3,2535.6,15.85,126.8,12,3,Travel_Frequently,No,6,27,0,1,2,4,3,1,4,3,Yes,Y,80
1392,39,Male,Single,4,Marketing,Research & Development,R&D Manager,2,11,6,6,4,2956.8,18.48,147.84,15,7,Travel_Frequently,Yes,5,13,5,2,2,1,1,3,3,0,Yes,Y,80
1393,62,Male,Single,1,Technical Degree,Sales,Sales Representative,1,7,6,3,0,8907.6,55.67,445.36,6,12,Travel_Rarely,Yes,1,16,2,2,4,4,2,3,4,2,No,Y,80
1394,49,Female,Single,1,Technical Degree,Sales,Sales Manager,3,21,9,4,4,25263,157.89,1263.12,9,14,Non-Travel,Yes,8,29,6,3,3,2,4,3,3,1,No,Y,80
1395,63,Male,Divorced,3,Life Sciences,IT,Systems Administrator,3,27,9,4,0,8994.6,56.22,449.76,11,5,Travel_Rarely,No,8,38,4,2,3,1,2,3,4,1,No,Y,80
1396,43,Male,Single,4,Marketing,Sales,Sales Representative,5,2,2,2,2,23727,148.29,1186.32,13,26,Travel_Frequently,Yes,5,7,2,4,4,4,4,3,3,2,No,Y,80
1397,59,Female,Single,1,Marketing,Finance,Accountant,1,1,1,0,1,6786.6,42.42,339.36,22,28,Non-Travel,Yes,6,10,4,4,2,4,3,3,4,3,No,Y,80
1398,57,Male,Married,3,Other,Finance,Financial Analyst,5,3,2,1,0,18492,115.58,924.64,5,15,Travel_Rarely,No,4,14,5,2,4,1,1,4,3,1,No,Y,80
1399,51,Female,Single,4,Human Resources,Research & Development,Lab Technician,2,11,10,1,7,8232,51.45,411.6,11,4,Non-Travel,No,0,17,1,3,1,2,3,2,3,2,No,Y,80
1400,51,Male,Divorced,5,Marketing,Research & Development,R&D Manager,2,13,1,1,4,13604.4,85.03,680.24,18,24,Travel_Frequently,No,4,24,5,3,4,1,2,4,3,0,No,Y,80
1401,65,Female,Divorced,2,Technical Degree,Sales,Sales Manager,2,4,2,2,0,5572.8,34.83,278.64,11,20,Travel_Rarely,No,2,19,3,1,4,4,3,1,3,2,No,Y,80
1402,46,Female,Married,3,Life Sciences,Sales,Sales Executive,5,12,3,1,1,6780,42.38,339.04,16,1,Travel_Rarely,Yes,8,17,0,4,3,3,3,2,3,1,No,Y,80
1403,53,Female,Married,3,Medical,Research & Development,R&D Manager,2,10,4,3,3,14958,93.49,747.92,19,7,Non-Travel,Yes,7,16,4,4,2,1,3,1,3,1,No,Y,80
1404,50,Female,Single,1,Marketing,Research & Development,R&D Manager,3,30,8,6,6,26899.2,168.12,1344.96,15,7,Travel_Frequently,Yes,5,41,3,2,1,1,3,2,3,1,Yes,Y,80
1405,36,Female,Single,5,Marketing,Sales,Sales Representative,5,6,3,3,6,17193,107.46,859.68,8,5,Non-Travel,No,3,14,0,3,3,1,2,4,3,2,No,Y,80
1406,55,Male,Single,4,Human Resources,Sales,Sales Executive,5,1,1,1,1,7350,45.94,367.52,22,21,Non-Travel,No,1,6,6,1,3,3,2,2,3,2,No,Y,80
1407,30,Male,Single,2,Life Sciences,Human Resources,Recruiter,5,16,7,5,1,28620,178.88,1431.04,16,15,Non-Travel,Yes,3,21,1,1,1,4,1,3,4,3,No,Y,80
1408,39,Male,Single,2,Life Sciences,Sales,Sales Representative,5,20,8,6,7,37929,237.06,1896.48,16,17,Non-Travel,No,5,30,5,3,1,3,1,3,3,2,No,Y,80
1409,33,Female,Single,4,Technical Degree,IT,Software Engineer,4,4,4,2,4,21676.8,135.48,1083.84,15,4,Non-Travel,Yes,4,8,0,3,2,3,3,1,3,2,No,Y,80
1410,28,Male,Married,4,Marketing,Research & Development,Lab Technician,5,27,3,3,1,26925,168.28,1346.24,17,15,Travel_Frequently,Yes,7,40,4,3,3,4,3,1,4,0,Yes,Y,80
1411,51,Female,Divorced,2,Technical Degree,Human Resources,HR Associate,5,14,9,3,7,32442,202.76,1622.08,24,29,Travel_Frequently,Yes,7,29,0,1,2,3,2,1,3,2,No,Y,80
1412,38,Male,Single,4,Human Resources,Sales,Sales Representative,4,0,0,0,0,29503.2,184.4,1475.2,23,7,Travel_Frequently,No,1,14,2,4,2,4,2,1,4,1,No,Y,80
1413,52,Male,Single,3,Technical Degree,Sales,Sales Executive,3,12,7,2,1,8150.4,50.94,407.52,12,1,Travel_Rarely,No,7,23,6,1,3,2,2,3,3,3,No,Y,80
1414,59,Male,Divorced,1,Marketing,Finance,Finance Manager,2,13,10,0,3,3006,18.79,150.32,11,29,Travel_Frequently,Yes,3,25,2,2,2,3,4,3,3,3,No,Y,80
1415,23,Female,Divorced,4,Life Sciences,Finance,Financial Analyst,1,15,4,4,1,3932.4,24.58,196.64,12,8,Travel_Frequently,Yes,0,23,5,1,4,3,3,2,3,3,Yes,Y,80
1416,37,Female,Divorced,4,Technical Degree,Research & Development,Research Scientist,3,28,7,7,4,3781.8,23.64,189.12,15,9,Travel_Frequently,No,6,31,4,2,3,4,3,1,3,3,No,Y,80
1417,62,Male,Single,3,Life Sciences,IT,IT Manager,5,15,2,2,3,40839,255.24,2041.92,13,22,Non-Travel,Yes,1,20,1,2,2,2,1,3,3,0,Yes,Y,80
1418,35,Male,Single,1,Marketing,Human Resources,Recruiter,3,29,5,5,7,17843.4,111.52,892.16,7,12,Non-Travel,No,1,43,5,4,4,1,3,3,3,1,No,Y,80
1419,47,Male,Divorced,3,Marketing,Finance,Finance Manager,4,15,10,7,6,19444.8,121.53,972.24,20,24,Travel_Frequently,No,6,23,3,4,1,3,2,1,3,2,No,Y,80
1420,59,Male,Married,3,Marketing,Human Resources,HR Associate,1,15,5,0,4,6834.6,42.72,341.76,24,18,Non-Travel,No,8,19,4,4,2,4,3,3,3,1,No,Y,80
1421,26,Female,Divorced,5,Marketing,Sales,Sales Representative,5,5,5,5,3,37719,235.74,1885.92,21,14,Non-Travel,No,0,6,3,4,2,3,4,4,3,0,No,Y,80
1422,38,Male,Single,1,Medical,Sales,Sales Manager,2,18,3,3,0,3952.8,24.71,197.68,8,30,Travel_Rarely,No,0,30,2,3,3,3,4,3,3,2,No,Y,80
1423,28,Female,Married,1,Marketing,Research & Development,Lab Technician,5,14,4,4,7,40773,254.83,2038.64,21,7,Travel_Frequently,Yes,7,20,5,4,1,2,3,3,4,3,No,Y,80
1424,37,Female,Divorced,2,Human Resources,IT,Software Engineer,5,13,10,4,1,28803,180.02,1440.16,25,18,Travel_Rarely,No,6,14,5,1,1,4,2,3,4,2,No,Y,80
1425,32,Female,Divorced,2,Technical Degree,IT,Software Engineer,2,13,8,5,1,11940,74.62,596.96,23,15,Travel_Rarely,No,7,14,0,1,2,4,1,1,3,2,No,Y,80
1426,22,Male,Single,5,Other,Finance,Financial Analyst,1,29,2,1,5,7461,46.63,373.04,7,19,Travel_Rarely,No,5,41,1,3,3,4,2,2,3,3,No,Y,80
1427,35,Female,Divorced,2,Human Resources,Research & Development,R&D Manager,3,1,1,1,1,9162,57.26,458.08,9,13,Travel_Rarely,No,3,3,2,1,2,1,4,3,3,2,No,Y,80
1428,32,Female,Single,2,Marketing,IT,Software Engineer,2,24,5,0,7,7904.4,49.4,395.2,16,1,Non-Travel,Yes,3,29,4,1,4,1,2,3,3,2,No,Y,80
1429,27,Male,Single,5,Life Sciences,Finance,Accountant,1,21,8,2,3,7861.8,49.14,393.12,15,23,Non-Travel,Yes,2,36,3,2,4,4,3,3,3,3,Yes,Y,80
1430,50,Male,Married,4,Medical,Human Resources,HR Manager,3,17,1,1,7,6469.2,40.43,323.44,10,30,Travel_Frequently,No,6,20,2,2,2,2,3,2,3,0,No,Y,80
1431,44,Male,Single,1,Medical,Human Resources,HR Associate,2,18,0,0,2,11690.4,73.06,584.48,24,28,Non-Travel,No,8,23,2,4,4,2,2,1,4,0,No,Y,80
1432,60,Male,Single,2,Technical Degree,Human Resources,Recruiter,2,18,5,5,7,15531.6,97.07,776.56,7,10,Travel_Rarely,Yes,1,31,5,2,2,1,4,3,3,0,Yes,Y,80
1433,38,Female,Single,4,Marketing,Research & Development,Lab Technician,3,9,4,3,2,25680.6,160.5,1284,23,26,Travel_Frequently,Yes,4,13,1,1,1,4,2,2,4,3,No,Y,80
1434,42,Male,Single,4,Human Resources,Sales,Sales Manager,5,28,7,5,7,11229,70.18,561.44,6,20,Travel_Rarely,Yes,8,39,1,1,1,1,1,1,3,1,No,Y,80
1435,43,Male,Divorced,4,Other,Finance,Accountant,3,9,6,5,8,15784.2,98.65,789.2,8,16,Travel_Rarely,No,7,9,1,3,3,4,2,2,3,2,No,Y,80
1436,63,Female,Divorced,4,Human Resources,Human Resources,HR Associate,3,9,6,3,5,7169.4,44.81,358.48,19,11,Travel_Frequently,Yes,5,11,6,3,1,4,4,4,3,2,No,Y,80
1437,42,Female,Married,1,Life Sciences,Research & Development,R&D Manager,2,14,5,2,2,13593.6,84.96,679.68,17,24,Travel_Frequently,No,2,16,0,2,2,2,3,1,3,2,No,Y,80
1438,34,Female,Married,2,Medical,Finance,Accountant,4,1,1,1,1,10459.2,65.37,522.96,18,10,Travel_Rarely,Yes,2,16,0,1,2,4,2,2,3,1,Yes,Y,80
1439,45,Male,Divorced,2,Marketing,Research & Development,R&D Manager,2,5,5,5,0,4108.8,25.68,205.44,14,19,Travel_Frequently,Yes,8,13,0,4,4,3,2,1,4,3,No,Y,80
1440,64,Male,Divorced,3,Technical Degree,Finance,Accountant,5,0,0,0,0,13659,85.37,682.96,14,10,Travel_Frequently,No,6,12,4,3,2,4,1,3,3,3,No,Y,80
1441,23,Female,Divorced,3,Marketing,IT,Systems Administrator,3,25,10,6,2,20435.4,127.72,1021.76,20,26,Travel_Rarely,No,6,29,1,2,3,4,2,4,3,2,No,Y,80
1442,56,Female,Divorced,5,Other,Research & Development,Lab Technician,1,23,10,4,7,2938.2,18.36,146.88,11,25,Non-Travel,Yes,4,31,3,4,4,1,1,3,3,2,No,Y,80
1443,27,Female,Divorced,1,Technical Degree,IT,Software Engineer,2,16,8,6,8,16071.6,100.45,803.6,21,16,Non-Travel,Yes,4,24,4,3,1,2,3,1,3,3,No,Y,80
1444,48,Female,Single,2,Other,Human Resources,HR Manager,1,27,8,3,3,2197.2,13.73,109.84,22,8,Non-Travel,Yes,1,39,4,2,3,4,4,1,4,1,No,Y,80
1445,60,Female,Single,5,Human Resources,Sales,Sales Executive,2,5,0,0,5,6627.6,41.42,331.36,8,17,Travel_Frequently,Yes,0,5,5,2,2,1,3,2,3,1,Yes,Y,80
1446,62,Female,Divorced,2,Other,Sales,Sales Representative,1,18,8,2,1,2850.6,17.82,142.56,20,2,Travel_Rarely,Yes,1,31,3,2,1,1,2,3,3,1,Yes,Y,80
1447,53,Female,Divorced,3,Technical Degree,IT,IT Manager,1,0,0,0,0,5750.4,35.94,287.52,17,28,Travel_Frequently,Yes,2,9,6,3,2,3,2,4,3,0,No,Y,80
1448,41,Female,Married,5,Life Sciences,Sales,Sales Representative,1,28,8,7,0,2511,15.69,125.52,20,5,Non-Travel,Yes,0,36,0,1,2,1,2,3,3,0,Yes,Y,80
1449,32,Male,Single,4,Other,Sales,Sales Executive,3,27,9,3,2,11422.8,71.39,571.12,7,18,Travel_Rarely,Yes,5,32,5,4,4,2,3,2,3,0,No,Y,80
1450,36,Male,Single,1,Technical Degree,Finance,Finance Manager,3,23,4,2,8,25572.6,159.83,1278.64,11,6,Travel_Frequently,No,0,26,5,1,4,4,1,1,4,3,No,Y,80
1451,30,Female,Divorced,1,Medical,Human Resources,HR Associate,3,6,6,6,4,25835.4,161.47,1291.76,10,14,Travel_Frequently,Yes,0,11,1,1,3,1,4,3,3,0,No,Y,80
1452,45,Male,Single,1,Human Resources,IT,Software Engineer,1,1,1,1,0,5597.4,34.98,279.84,15,26,Travel_Frequently,Yes,8,9,4,3,2,3,4,4,3,1,No,Y,80
1453,49,Female,Married,5,Technical Degree,Sales,Sales Manager,1,17,10,3,0,7593.6,47.46,379.68,19,13,Travel_Frequently,No,0,27,4,2,3,3,1,1,3,1,No,Y,80
1454,63,Female,Divorced,4,Medical,Research & Development,R&D Manager,2,18,0,0,8,7044,44.02,352.16,9,1,Travel_Frequently,Yes,1,23,0,2,3,1,4,2,4,0,Yes,Y,80
1455,45,Male,Single,2,Marketing,Sales,Sales Representative,3,2,1,1,2,17596.8,109.98,879.84,7,24,Travel_Rarely,No,0,14,2,3,4,4,4,2,3,0,No,Y,80
1456,25,Female,Married,5,Life Sciences,Human Resources,Recruiter,3,17,10,1,3,19594.8,122.47,979.76,21,4,Non-Travel,Yes,1,20,6,3,3,4,4,4,3,3,No,Y,80
1457,30,Female,Married,5,Technical Degree,Sales,Sales Executive,4,1,1,1,1,22488,140.55,1124.4,18,10,Travel_Frequently,Yes,7,15,6,1,2,2,2,1,3,2,No,Y,80
1458,50,Female,Divorced,2,Technical Degree,Finance,Finance Manager,2,10,3,2,0,14535.6,90.85,726.8,16,21,Non-Travel,Yes,8,18,4,4,2,3,4,2,4,1,No,Y,80
1459,35,Male,Divorced,3,Other,Finance,Finance Manager,1,5,4,0,3,6855.6,42.85,342.8,21,13,Non-Travel,No,3,14,6,4,3,3,3,2,3,1,No,Y,80
1460,42,Male,Divorced,4,Other,Human Resources,HR Associate,2,19,1,1,7,10366.8,64.79,518.32,10,26,Travel_Rarely,No,3,29,6,2,2,3,1,4,3,0,No,Y,80
1461,49,Female,Single,2,Marketing,Sales,Sales Executive,3,22,2,1,5,15346.8,95.92,767.36,11,9,Non-Travel,No,2,35,1,4,2,4,2,2,3,3,Yes,Y,80
